matrl_id,host_nums,type,month
706,628.0,01,202005
776,5220.0,03,202005
104,429.0,07,202005
949,107.0,33,202005
674,106.0,33,202005
956,64.0,33,202005
523,21.0,33,202005
1149,162.0,07,202005
353,29.0,35,202005
1085,5.0,36,202005
567,11.0,08,202005
830,3.0,04,202005
430,6.0,02,202005
62,2682.0,02,201806
199,249.0,08,201806
32,249.0,08,201806
765,80.0,08,201806
218,20426.0,01,201806
186,23.0,01,201806
503,1042.0,01,201806
1101,1061.0,01,201806
788,27.0,34,201806
801,174.0,05,201806
1137,119.0,07,201806
1153,146.0,07,201806
927,74.0,33,201806
380,75.0,33,201806
937,64.0,07,201806
1072,0.0,07,201806
692,35.0,07,201806
1037,14.0,33,201806
160,8.0,33,201806
1170,1.0,36,201806
483,0.0,A7,201806
45,1.0,13,201806
851,0.0,33,201806
495,3925.0,05,201901
1056,18061.0,01,201901
178,17491.0,01,201901
896,19115.0,01,201901
821,5846.0,01,201901
892,425.0,07,201901
1056,33.0,08,201901
696,25.0,35,201901
1142,2.0,09,201901
450,1.0,35,201901
553,332.0,08,201905
92,1352.0,05,201905
409,301.0,07,201905
847,210.0,07,201905
902,2.0,09,201905
588,29.0,35,201905
256,29.0,35,201905
161,46.0,33,201905
896,94.0,33,201905
40,8.0,33,201905
719,3199.0,05,201910
1196,12113.0,01,201910
988,13153.0,01,201910
711,3426.0,01,201910
640,3290.0,01,201910
131,77.0,33,201910
554,13.0,33,201910
1154,28.0,35,201910
613,29.0,35,201910
1153,31.0,10,201910
293,49.0,07,201910
83,2.0,36,201910
270,5.0,36,201910
872,4.0,36,201910
366,5.0,08,201910
225,2.0,09,201910
925,0.0,A7,201910
866,1.0,35,201910
123,0.0,33,201910
941,3065.0,02,201810
611,791.0,05,201810
1044,2238.0,05,201810
644,18534.0,01,201810
191,2578.0,01,201810
1177,81.0,33,201810
549,84.0,33,201810
168,20.0,33,201810
575,423.0,07,201810
412,6.0,07,201810
332,62.0,07,201810
416,10.0,10,201810
623,31.0,10,201810
276,3.0,19,201810
1081,3.0,19,201810
498,0.0,33,201810
958,2.0,09,201810
36,2.0,09,201810
1036,2.0,09,201810
437,5788.0,02,201802
212,5540.0,02,201802
67,2634.0,05,201802
467,839.0,05,201802
740,2535.0,05,201802
460,15089.0,01,201802
129,40149.0,04,201802
612,17.0,35,201802
142,9.0,35,201802
774,21.0,33,201802
699,56.0,34,201802
1034,29.0,34,201802
458,26.0,10,201802
353,65.0,10,201802
361,0.0,A7,201802
103,1.0,07,201802
1027,17.0,10,201802
923,4.0,35,201802
452,2.0,09,201802
437,2.0,09,201802
559,179.0,08,201804
868,12681.0,01,201804
331,2996.0,01,201804
389,22.0,35,201804
1159,1.0,36,201804
773,64.0,34,201804
112,62.0,07,201804
259,52.0,33,201804
1059,24.0,33,201804
511,4.0,07,201804
694,11.0,33,201804
718,56.0,10,201804
560,2.0,32,201804
869,9.0,10,201804
517,0.0,07,201804
637,2.0,09,201804
819,2.0,09,201804
26,2.0,09,201804
1036,2.0,09,201804
982,1212.0,02,201903
476,313.0,08,201903
799,257.0,08,201903
596,33.0,08,201903
218,21669.0,01,201903
623,3065.0,03,201903
671,81.0,34,201903
218,99.0,33,201903
991,99.0,33,201903
145,92.0,33,201903
199,212.0,07,201903
142,293.0,07,201903
205,428.0,07,201903
276,428.0,07,201903
981,18.0,07,201903
1130,245.0,02,201903
66,63.0,07,201903
887,68.0,10,201903
124,21.0,10,201903
630,56.0,33,201903
62,27.0,35,201903
1014,49.0,10,201903
569,1.0,33,201903
909,3220.0,05,201803
536,2560.0,05,201803
742,778.0,05,201803
1055,19744.0,01,201803
1116,19987.0,01,201803
767,1375.0,01,201803
363,398.0,01,201803
137,4462.0,01,201803
474,379.0,07,201803
636,34.0,08,201803
295,0.0,36,201803
129,1.0,36,201803
878,26.0,10,201803
735,62.0,07,201803
283,3.0,02,201803
123,0.0,07,201803
122,2.0,09,201803
1160,1.0,36,201803
1194,6073.0,02,202002
1157,8759.0,01,202002
776,8508.0,01,202002
371,23666.0,01,202002
1015,6270.0,01,202002
646,12540.0,03,202002
519,41132.0,04,202002
591,259.0,02,202002
236,441.0,07,202002
1017,383.0,07,202002
178,306.0,07,202002
717,132.0,07,202002
1034,49.0,34,202002
813,53.0,33,202002
247,102.0,33,202002
819,105.0,33,202002
364,97.0,33,202002
340,104.0,33,202002
721,28.0,33,202002
365,5.0,10,202002
1063,3.0,36,202002
561,2.0,09,202002
464,1080.0,02,201904
967,1173.0,02,201904
755,319.0,08,201904
519,4371.0,05,201904
208,372.0,05,201904
165,21750.0,01,201904
862,5516.0,01,201904
1134,5683.0,01,201904
1011,201.0,03,201904
783,2285.0,01,201904
273,301.0,07,201904
1054,430.0,07,201904
1152,430.0,07,201904
981,18.0,07,201904
276,100.0,33,201904
628,20.0,33,201904
865,13.0,32,201904
723,25.0,33,201904
83,4.0,A7,201904
575,3.0,36,201904
906,0.0,33,201904
949,12359.0,03,201911
612,6495.0,02,201911
1152,6313.0,02,201911
1161,2550.0,05,201911
161,5265.0,01,201911
96,1910.0,01,201911
509,49970.0,04,201911
979,2115.0,01,201911
1063,427.0,07,201911
361,436.0,07,201911
399,128.0,07,201911
549,101.0,33,201911
751,101.0,33,201911
831,70.0,10,201911
1020,70.0,10,201911
646,29.0,35,201911
660,2.0,08,201911
369,22.0,35,201911
213,4.0,33,201911
155,2.0,09,201911
124,1148.0,02,202006
178,22616.0,01,202006
191,3411.0,01,202006
234,1135.0,01,202006
186,23.0,01,202006
642,4270.0,01,202006
402,2893.0,02,202006
1005,4864.0,01,202006
575,22.0,A7,202006
880,22.0,A7,202006
654,83.0,07,202006
612,70.0,10,202006
283,106.0,33,202006
567,49.0,33,202006
1081,28.0,32,202006
434,18.0,32,202006
506,5.0,36,202006
450,1.0,35,202006
492,4747.0,05,201911
666,2452.0,05,201911
156,7946.0,01,201911
886,4194.0,03,201911
438,12.0,A7,201911
555,117.0,07,201911
866,366.0,07,201911
94,195.0,07,201911
83,22.0,33,201911
319,25.0,32,201911
862,21.0,07,201911
158,4.0,36,201911
1159,4.0,36,201911
521,1.0,35,201911
1094,12.0,05,201911
761,2.0,09,201911
136,2.0,09,201911
1166,6827.0,01,201807
521,5177.0,01,201807
31,5177.0,01,201807
744,1625.0,01,201807
416,949.0,01,201807
276,10380.0,03,201807
561,23.0,35,201807
1165,23.0,35,201807
227,420.0,07,201807
613,420.0,07,201807
473,68.0,10,201807
718,59.0,10,201807
737,204.0,01,201807
806,53.0,10,201807
799,2.0,A7,201807
1118,12.0,01,201807
274,0.0,33,201807
3,1.0,32,201807
367,494.0,02,201808
806,20638.0,01,201808
1,16112.0,01,201808
432,4630.0,01,201808
1177,18532.0,01,201808
511,1100.0,01,201808
94,4.0,33,201808
448,930.0,01,201808
700,320.0,07,201808
456,149.0,07,201808
1054,69.0,10,201808
796,43.0,10,201808
623,2.0,35,201808
486,6.0,33,201808
417,2.0,36,201808
1152,2.0,09,201808
205,4113.0,05,201811
1089,3370.0,05,201811
881,157.0,05,201811
232,157.0,05,201811
79,7179.0,01,201811
341,7139.0,01,201811
1020,24.0,32,201811
553,20.0,02,201811
796,69.0,34,201811
607,16.0,33,201811
913,91.0,33,201811
427,2.0,09,201811
727,2.0,09,201811
178,81.0,33,201811
999,34.0,10,201811
1003,8.0,33,201811
411,22.0,33,201811
966,15.0,35,201811
191,22.0,07,201811
24,2.0,08,201811
1063,0.0,04,201811
738,1.0,35,201811
71,2546.0,05,201901
626,2543.0,05,201901
577,2057.0,05,201901
965,830.0,01,201901
916,294.0,01,201901
839,746.0,01,201901
186,4557.0,03,201901
190,2226.0,01,201901
853,25.0,35,201901
236,1.0,36,201901
473,92.0,33,201901
458,21.0,33,201901
1076,3.0,02,201901
567,3.0,A7,201901
634,0.0,08,201901
872,0.0,A7,201901
143,1003.0,02,201905
679,4835.0,01,201905
41,18632.0,01,201905
369,17600.0,01,201905
385,11449.0,03,201905
671,46376.0,04,201905
612,6872.0,04,201905
1,65.0,10,201905
307,60.0,10,201905
127,70.0,10,201905
434,13.0,32,201905
819,2.0,09,201905
688,2.0,09,201905
452,2.0,09,201905
1095,5905.0,02,201903
549,317.0,08,201903
657,3510.0,05,201903
883,18408.0,01,201903
549,21618.0,01,201903
888,9384.0,01,201903
745,10939.0,03,201903
638,2235.0,03,201903
843,81.0,34,201903
205,81.0,34,201903
227,81.0,34,201903
1105,251.0,07,201903
718,60.0,10,201903
169,53.0,10,201903
405,27.0,35,201903
1119,2.0,09,201903
342,2.0,09,201903
711,0.0,33,201903
1081,6942.0,02,201910
1089,3755.0,05,201910
86,3755.0,05,201910
999,4345.0,01,201910
478,3806.0,01,201910
642,12198.0,03,201910
212,10134.0,03,201910
402,1943.0,01,201910
4,1885.0,01,201910
445,21.0,07,201910
1117,9.0,A7,201910
767,4.0,33,201910
673,6.0,33,201910
137,14.0,33,201910
459,4.0,36,201910
361,3.0,19,201910
410,6454.0,02,201906
52,5965.0,02,201906
1062,319.0,08,201906
421,2546.0,05,201906
1191,5699.0,01,201906
927,19247.0,01,201906
82,22321.0,01,201906
745,7742.0,01,201906
968,430.0,07,201906
1149,157.0,07,201906
286,78.0,33,201906
974,8.0,33,201906
391,8.0,03,201906
102,10.0,10,201906
1154,70.0,10,201906
1122,21.0,10,201906
1085,4.0,36,201906
417,2.0,36,201906
567,2.0,09,201906
1081,3.0,19,201906
799,1282.0,02,201909
905,7327.0,01,201909
395,22486.0,01,201909
981,2956.0,01,201909
965,1730.0,01,201909
1052,425.0,07,201909
1152,434.0,07,201909
922,145.0,07,201909
1164,25.0,33,201909
938,102.0,34,201909
392,60.0,10,201909
966,17.0,35,201909
101,28.0,35,201909
724,65.0,33,201909
940,0.0,33,201909
52,5.0,36,201909
528,5.0,36,201909
155,5.0,36,201909
212,4.0,36,201909
872,4.0,36,201909
510,5.0,10,201909
913,2.0,09,201909
1027,1265.0,02,202006
205,5212.0,05,202006
97,14219.0,01,202006
1105,12722.0,01,202006
767,3792.0,01,202006
1183,13868.0,04,202006
863,444.0,07,202006
427,70.0,10,202006
935,65.0,10,202006
519,44.0,32,202006
524,79.0,07,202006
755,17.0,04,202006
236,25.0,32,202006
608,18.0,32,202006
868,0.0,02,202006
416,5.0,07,202006
438,5.0,36,202006
171,4.0,36,202006
1171,3.0,08,202006
971,1.0,33,202006
452,231.0,08,201901
701,3481.0,01,201901
395,20879.0,01,201901
575,21179.0,01,201901
405,16647.0,01,201901
153,19671.0,01,201901
795,7015.0,01,201901
191,2643.0,01,201901
1066,294.0,01,201901
1062,10819.0,03,201901
128,2779.0,03,201901
325,28.0,33,201901
129,92.0,33,201901
101,89.0,33,201901
181,70.0,33,201901
938,425.0,07,201901
329,65.0,07,201901
12,62.0,07,201901
1191,31.0,33,201901
623,2.0,35,201901
1088,2.0,09,201901
435,1.0,33,201901
846,6885.0,02,201908
612,6403.0,02,201908
1042,2547.0,05,201908
757,11234.0,01,201908
334,22950.0,01,201908
429,15298.0,01,201908
428,10674.0,01,201908
341,7167.0,01,201908
966,7159.0,01,201908
15,8075.0,04,201908
225,101.0,33,201908
1116,101.0,33,201908
681,47.0,01,201908
383,406.0,07,201908
1135,117.0,07,201908
951,124.0,07,201908
339,29.0,35,201908
880,70.0,10,201908
303,65.0,10,201908
924,2.0,05,201908
228,2.0,09,201908
365,9.0,03,201908
886,1.0,35,201908
1014,5485.0,02,201907
919,988.0,05,201907
779,22744.0,01,201907
1182,12252.0,01,201907
356,11252.0,03,201907
1105,255.0,07,201907
679,247.0,07,201907
1033,29.0,35,201907
815,29.0,35,201907
717,130.0,07,201907
853,70.0,10,201907
492,4.0,36,201907
1049,2.0,35,201907
1013,1.0,04,201907
1020,4169.0,05,201812
297,1262.0,05,201812
212,9781.0,03,201812
1011,192.0,03,201812
129,43218.0,04,201812
431,73.0,33,201812
1030,51.0,01,201812
61,3.0,A7,201812
256,3.0,A7,201812
366,62.0,07,201812
778,15.0,33,201812
1010,35.0,33,201812
436,2.0,08,201812
727,5664.0,02,201807
61,242.0,08,201807
218,113.0,08,201807
750,3521.0,05,201807
421,2539.0,05,201807
613,20509.0,01,201807
178,16827.0,01,201807
1122,5177.0,01,201807
1125,11956.0,01,201807
243,2644.0,01,201807
1033,41805.0,04,201807
45,68.0,34,201807
443,65.0,33,201807
1134,83.0,07,201807
1125,103.0,07,201807
242,119.0,07,201807
168,19.0,33,201807
243,8.0,33,201807
815,15.0,33,201807
755,14.0,04,201807
1055,2.0,A7,201807
299,2.0,08,201807
779,3.0,36,201807
711,0.0,A7,201807
52,2.0,09,201807
205,2.0,09,201807
212,5614.0,02,201805
1158,2535.0,05,201805
965,454.0,01,201805
941,8513.0,01,201805
878,0.0,A7,201805
612,68.0,10,201805
1163,66.0,33,201805
131,54.0,33,201805
83,2.0,04,201805
519,20.0,10,201805
664,13.0,32,201805
971,1.0,36,201805
327,1.0,36,201805
958,0.0,36,201805
169,1.0,33,201805
412,0.0,33,201805
225,6758.0,02,201906
1142,3558.0,02,201906
63,6219.0,02,201906
1159,5657.0,02,201906
48,18647.0,01,201906
265,14689.0,01,201906
129,11709.0,03,201906
474,8260.0,03,201906
679,246.0,07,201906
82,70.0,10,201906
671,101.0,33,201906
944,398.0,07,201906
444,137.0,07,201906
1020,4.0,36,201906
575,4.0,36,201906
948,35.0,07,201906
464,13.0,07,201906
1153,15.0,33,201906
1068,2.0,09,201906
321,1773.0,05,202003
922,17039.0,01,202003
652,1050.0,01,202003
984,4132.0,01,202003
553,15.0,A7,202003
156,17.0,35,202003
1113,441.0,07,202003
55,87.0,07,202003
90,441.0,07,202003
39,388.0,05,202003
8,104.0,33,202003
152,101.0,33,202003
947,0.0,04,202003
1049,31.0,10,202003
46,4.0,36,202003
458,23.0,33,202003
695,5.0,10,202003
927,2.0,09,202003
1185,140.0,05,201807
276,20602.0,01,201807
966,7138.0,01,201807
638,20498.0,01,201807
1132,9695.0,01,201807
270,80.0,33,201807
779,80.0,33,201807
991,10380.0,03,201807
127,9690.0,03,201807
1062,41805.0,04,201807
888,267.0,07,201807
1037,21.0,35,201807
1113,23.0,35,201807
389,23.0,35,201807
558,5.0,33,201807
349,2.0,09,201807
87,0.0,07,201807
922,2.0,36,201807
1159,3.0,36,201807
382,2.0,35,201807
1152,5987.0,02,201809
1154,5872.0,02,201809
1010,316.0,08,201809
1029,2650.0,05,201809
86,3316.0,05,201809
1149,6551.0,01,201809
333,811.0,01,201809
991,10544.0,03,201809
864,10544.0,03,201809
561,83.0,33,201809
993,57.0,33,201809
395,83.0,33,201809
45,83.0,33,201809
933,68.0,07,201809
674,415.0,07,201809
483,60.0,10,201809
136,24.0,35,201809
273,24.0,35,201809
526,47.0,01,201809
125,27.0,07,201809
673,4.0,33,201809
410,3.0,36,201809
87,0.0,07,201809
1074,0.0,33,201809
129,5212.0,05,202006
144,26275.0,01,202006
878,17419.0,01,202006
361,57617.0,04,202006
804,57.0,33,202006
447,76.0,33,202006
637,444.0,07,202006
199,219.0,07,202006
48,384.0,07,202006
671,70.0,10,202006
217,24.0,33,202006
850,123.0,08,202006
492,29.0,35,202006
63,29.0,35,202006
849,22.0,A7,202006
1101,5.0,07,202006
682,5445.0,02,201810
88,2938.0,05,201810
481,539.0,05,201810
814,6858.0,01,201810
239,13406.0,01,201810
57,68.0,34,201810
468,68.0,34,201810
774,4171.0,03,201810
383,398.0,07,201810
405,348.0,07,201810
8,83.0,33,201810
382,120.0,07,201810
64,364.0,07,201810
521,77.0,07,201810
152,80.0,02,201810
31,22.0,33,201810
566,112.0,07,201810
597,8.0,05,201810
1039,5.0,10,201810
967,5.0,10,201810
949,3.0,36,201810
1113,3.0,36,201810
1119,2.0,09,201810
26,2.0,09,201810
128,420.0,02,201812
1085,21120.0,01,201812
530,5676.0,01,201812
523,3227.0,01,201812
654,6199.0,01,201812
1111,6106.0,03,201812
31,2550.0,03,201812
603,843.0,03,201812
755,14.0,04,201812
369,19.0,35,201812
112,43.0,05,201812
789,139.0,07,201812
521,79.0,07,201812
1034,0.0,A7,201812
619,3.0,02,201812
270,6018.0,02,201809
48,18634.0,01,201809
242,13385.0,01,201809
679,3936.0,01,201809
106,9858.0,03,201809
1168,4723.0,01,201809
638,58.0,08,201809
256,35.0,08,201809
258,19.0,34,201809
167,60.0,10,201809
61,24.0,04,201809
830,82.0,33,201809
276,18.0,32,201809
865,13.0,32,201809
1148,0.0,07,201809
476,2.0,09,201809
3,1844.0,05,201811
509,10707.0,03,201811
814,8040.0,03,201811
1153,2667.0,03,201811
1075,3998.0,04,201811
1062,425.0,07,201811
862,0.0,02,201811
671,3.0,36,201811
269,3.0,36,201811
478,6.0,07,201811
549,11.0,32,201811
567,1.0,05,201811
1020,7004.0,02,201912
457,4332.0,05,201912
950,2414.0,05,201912
1126,23440.0,01,201912
1116,23813.0,01,201912
48,18649.0,01,201912
1013,8292.0,01,201912
82,104.0,33,201912
323,104.0,33,201912
45,12468.0,03,201912
247,316.0,07,201912
169,53.0,10,201912
62,28.0,35,201912
135,36.0,08,201912
957,2.0,09,201912
1116,2.0,09,201912
761,2.0,09,201912
83,12.0,A7,201912
361,1.0,13,201912
1177,4.0,36,201912
175,2.0,08,201912
1070,242.0,02,201810
371,306.0,08,201810
631,4060.0,05,201810
231,1052.0,05,201810
122,20888.0,01,201810
1170,5413.0,01,201810
444,2540.0,01,201810
718,10541.0,03,201810
1033,42403.0,04,201810
561,84.0,33,201810
236,83.0,33,201810
165,83.0,33,201810
45,3.0,A7,201810
1076,33.0,07,201810
882,154.0,05,201810
6,23.0,01,201810
687,61.0,34,201810
574,68.0,34,201810
968,24.0,35,201810
380,21473.0,01,201905
1062,4435.0,05,201905
181,13529.0,01,201905
524,5204.0,01,201905
464,2675.0,01,201905
137,4883.0,01,201905
613,101.0,33,201905
644,97.0,33,201905
566,65.0,33,201905
144,421.0,07,201905
1095,430.0,07,201905
935,430.0,07,201905
56,59.0,33,201905
189,100.0,07,201905
190,25.0,33,201905
129,3.0,19,201905
458,2.0,35,201905
1080,3.0,33,201905
361,1.0,13,201905
62,20777.0,01,201809
880,18212.0,01,201809
991,20761.0,01,201809
165,20532.0,01,201809
941,8518.0,01,201809
902,9620.0,03,201809
458,273.0,04,201809
26,2.0,A7,201809
738,884.0,03,201809
1181,24.0,35,201809
1165,423.0,07,201809
878,60.0,33,201809
596,72.0,33,201809
754,5.0,10,201809
66,63.0,07,201809
549,2.0,35,201809
711,6446.0,02,201801
570,287.0,08,201801
878,10870.0,01,201801
61,19777.0,01,201801
582,19777.0,01,201801
405,8046.0,03,201801
408,971.0,01,201801
776,237.0,07,201801
410,40.0,33,201801
1062,56.0,34,201801
898,9.0,05,201801
819,0.0,A7,201801
730,0.0,A7,201801
1033,64.0,10,201801
723,11.0,33,201801
82,1.0,36,201801
405,1.0,36,201801
528,1.0,36,201801
806,0.0,36,201801
506,1.0,36,201801
388,85.0,08,202005
950,2415.0,05,202005
1133,2092.0,05,202005
494,2254.0,05,202005
385,13138.0,03,202005
609,258.0,02,202005
1020,111.0,34,202005
612,443.0,07,202005
437,107.0,33,202005
738,54.0,33,202005
375,34.0,33,202005
821,22.0,33,202005
924,7.0,05,202005
785,49.0,07,202005
304,23.0,01,202005
630,67.0,07,202005
848,2.0,04,202005
774,2.0,36,202005
1118,2.0,35,202005
31,1.0,35,202005
853,22754.0,01,201907
509,22773.0,01,201907
549,22703.0,01,201907
253,22754.0,01,201907
155,11840.0,03,201907
573,11839.0,03,201907
917,1810.0,03,201907
17,86.0,33,201907
1096,72.0,33,201907
714,255.0,05,201907
52,432.0,07,201907
1033,88.0,34,201907
238,63.0,07,201907
1154,8.0,A7,201907
36,70.0,10,201907
158,29.0,35,201907
1078,28.0,35,201907
409,18.0,33,201907
842,2.0,08,201907
1119,2.0,09,201907
938,5323.0,02,201906
369,4106.0,02,201906
1194,5907.0,02,201906
364,18391.0,01,201906
815,7807.0,01,201906
1051,25014.0,04,201906
266,11770.0,04,201906
649,101.0,33,201906
244,97.0,33,201906
288,95.0,01,201906
15,35.0,34,201906
956,88.0,07,201906
6,12.0,07,201906
432,122.0,07,201906
329,65.0,07,201906
1198,62.0,07,201906
190,25.0,33,201906
158,29.0,35,201906
864,4.0,36,201906
303,4.0,36,201906
755,6658.0,02,201810
666,2451.0,05,201810
767,1695.0,01,201810
1164,7105.0,01,201810
113,911.0,01,201810
438,10620.0,03,201810
227,10620.0,03,201810
864,84.0,33,201810
1126,84.0,33,201810
922,77.0,33,201810
510,70.0,33,201810
920,397.0,07,201810
561,423.0,07,201810
1033,423.0,07,201810
823,94.0,07,201810
1063,70.0,10,201810
1078,70.0,10,201810
259,24.0,35,201810
227,68.0,34,201810
331,26.0,33,201810
572,6.0,07,201810
738,1.0,35,201810
518,5.0,10,201810
839,2.0,09,201810
889,6.0,07,201810
104,3.0,36,201810
842,2.0,08,201810
128,2.0,35,201810
641,7277.0,01,201807
45,293.0,08,201807
715,3272.0,05,201807
598,3529.0,05,201807
1158,2536.0,05,201807
274,1975.0,01,201807
123,625.0,01,201807
227,10380.0,03,201807
253,10191.0,03,201807
923,2699.0,03,201807
228,41785.0,04,201807
244,380.0,07,201807
474,77.0,33,201807
1199,65.0,33,201807
303,80.0,33,201807
593,21.0,33,201807
341,33.0,07,201807
1084,4.0,07,201807
711,3.0,36,201807
642,3.0,36,201807
711,6726.0,02,201902
521,912.0,02,201902
380,309.0,08,201902
1051,3492.0,05,201902
1133,1537.0,05,201902
665,1957.0,05,201902
1043,1183.0,05,201902
153,19686.0,01,201902
24,18487.0,01,201902
97,10151.0,01,201902
1056,18135.0,01,201902
667,1637.0,01,201902
671,10875.0,03,201902
270,426.0,07,201902
510,426.0,07,201902
717,127.0,07,201902
582,195.0,02,201902
957,3.0,A7,201902
935,3.0,36,201902
637,9.0,35,201902
925,0.0,A7,201902
582,0.0,36,201902
634,0.0,33,201902
1003,5518.0,02,201902
38,3943.0,05,201902
520,1340.0,05,201902
1116,21268.0,01,201902
869,21268.0,01,201902
52,21268.0,01,201902
584,20204.0,01,201902
1199,13698.0,01,201902
31,2644.0,03,201902
1170,2835.0,03,201902
468,43617.0,04,201902
1054,426.0,07,201902
1143,202.0,03,201902
1168,34.0,33,201902
521,22.0,33,201902
427,3.0,A7,201902
187,26.0,35,201902
597,8.0,05,201902
613,2.0,09,201902
1013,1.0,36,201902
737,3562.0,02,201902
575,4183.0,05,201902
1031,3563.0,05,201902
1062,21407.0,01,201902
878,12362.0,01,201902
566,10151.0,01,201902
1148,979.0,01,201902
918,202.0,03,201902
1051,304.0,02,201902
12,55.0,33,201902
45,92.0,33,201902
892,426.0,07,201902
853,426.0,07,201902
660,162.0,07,201902
201,282.0,07,201902
735,62.0,07,201902
602,3.0,36,201902
887,2.0,36,201902
945,2.0,10,201902
567,6274.0,02,201810
779,6265.0,02,201810
754,10237.0,01,201810
510,19871.0,01,201810
198,7105.0,01,201810
612,10620.0,03,201810
61,10620.0,03,201810
101,381.0,07,201810
864,423.0,07,201810
588,423.0,07,201810
476,423.0,07,201810
935,84.0,33,201810
1054,46.0,08,201810
1171,134.0,07,201810
905,62.0,07,201810
908,0.0,07,201810
48,9.0,03,201810
402,1.0,36,201810
1055,0.0,04,201810
846,21019.0,01,201811
1052,1085.0,05,201811
259,10628.0,03,201811
1020,42847.0,04,201811
878,3.0,A7,201811
612,14.0,32,201811
688,3.0,36,201811
1181,16.0,33,201811
355,2.0,35,201811
212,5745.0,02,201811
1063,20962.0,01,201811
487,4736.0,01,201811
913,21013.0,01,201811
247,19217.0,01,201811
735,4121.0,01,201811
317,2321.0,01,201811
1006,2719.0,01,201811
641,7434.0,01,201811
600,255.0,01,201811
186,4534.0,03,201811
405,8123.0,03,201811
923,3026.0,03,201811
774,178.0,07,201811
1153,276.0,08,201811
929,8.0,32,201811
227,91.0,33,201811
796,91.0,33,201811
949,70.0,10,201811
153,70.0,10,201811
678,162.0,07,201811
382,11.0,33,201811
748,0.0,36,201811
83,1876.0,02,202003
1165,6093.0,02,202003
528,5960.0,02,202003
637,366.0,08,202003
564,36.0,08,202003
1172,3890.0,05,202003
327,8168.0,01,202003
1125,12038.0,01,202003
908,2416.0,01,202003
367,12049.0,03,202003
649,12696.0,03,202003
1033,15.0,A7,202003
23,2996.0,01,202003
1045,94.0,07,202003
850,22.0,33,202003
48,9.0,03,202003
575,70.0,10,202003
1176,4.0,07,202003
1159,4.0,36,202003
218,5.0,36,202003
1102,2.0,09,202003
445,0.0,02,202003
104,6578.0,02,201807
567,6220.0,02,201807
437,263.0,08,201807
3,1695.0,05,201807
990,2869.0,05,201807
460,15626.0,01,201807
1085,80.0,33,201807
506,80.0,33,201807
492,68.0,34,201807
1152,3.0,36,201807
1153,15.0,33,201807
1062,68.0,10,201807
521,25.0,10,201807
304,23.0,01,201807
1075,0.0,34,201807
539,3217.0,05,201806
61,20432.0,01,201806
669,3298.0,01,201806
192,2454.0,01,201806
367,9797.0,03,201806
1143,151.0,03,201806
187,63.0,10,201806
815,64.0,10,201806
279,319.0,07,201806
369,2.0,A7,201806
688,3.0,36,201806
524,37.0,33,201806
159,56.0,33,201806
1081,3.0,19,201806
711,0.0,A7,201806
417,1105.0,02,201811
391,378.0,02,201811
1126,328.0,08,201811
229,3527.0,05,201811
1191,5674.0,01,201811
369,16310.0,01,201811
906,1049.0,01,201811
360,310.0,01,201811
410,10707.0,03,201811
83,2667.0,03,201811
102,42847.0,04,201811
580,20373.0,04,201811
122,25.0,35,201811
612,70.0,10,201811
410,70.0,10,201811
175,33.0,07,201811
567,11.0,08,201811
228,3.0,A7,201811
177,18.0,32,201811
6,1.0,33,201811
919,18109.0,01,202001
1182,12278.0,01,202001
1199,15876.0,01,202001
1056,20316.0,01,202001
1053,12507.0,03,202001
410,12507.0,03,202001
574,109.0,34,202001
519,656.0,02,202001
779,105.0,33,202001
887,441.0,07,202001
307,60.0,10,202001
250,18.0,32,202001
388,81.0,08,202001
521,24.0,33,202001
101,5.0,36,202001
483,2.0,09,202001
26,310.0,08,202002
1173,311.0,05,202002
187,12541.0,03,202002
382,4501.0,03,202002
710,176.0,03,202002
1020,51300.0,04,202002
773,51300.0,04,202002
399,128.0,07,202002
935,441.0,07,202002
567,353.0,07,202002
473,441.0,07,202002
42,70.0,10,202002
239,66.0,33,202002
12,63.0,33,202002
1196,72.0,33,202002
159,65.0,07,202002
804,100.0,07,202002
218,5.0,36,202002
898,3.0,19,202002
284,119.0,07,202002
61,12.0,A7,202002
313,21.0,33,202002
528,5534.0,02,201806
1099,908.0,05,201806
506,20426.0,01,201806
212,7447.0,01,201806
363,604.0,01,201806
1078,9602.0,03,201806
205,41660.0,04,201806
1075,3272.0,04,201806
935,76.0,33,201806
934,61.0,33,201806
399,127.0,07,201806
569,2.0,A7,201806
652,3.0,33,201806
1110,14.0,33,201806
270,3.0,36,201806
916,0.0,33,201806
521,788.0,02,201807
127,4832.0,02,201807
898,22.0,05,201807
32,9257.0,01,201807
634,1975.0,01,201807
849,2.0,A7,201807
612,80.0,33,201807
352,22.0,33,201807
303,63.0,10,201807
236,68.0,10,201807
671,68.0,10,201807
696,2.0,09,201807
492,41660.0,04,201806
575,41660.0,04,201806
253,5707.0,02,201806
165,104.0,08,201806
1021,3217.0,05,201806
358,3455.0,05,201806
282,286.0,05,201806
317,2217.0,01,201806
456,2219.0,01,201806
62,8820.0,03,201806
737,10212.0,03,201806
364,283.0,07,201806
361,68.0,10,201806
61,76.0,33,201806
526,47.0,01,201806
511,4.0,07,201806
711,0.0,33,201806
561,2.0,09,201806
1071,2.0,08,201806
256,5913.0,02,201904
1122,867.0,02,201904
678,14803.0,01,201904
833,10273.0,01,201904
273,11356.0,03,201904
493,4.0,A7,201904
